model,dataset,d_effective,r2_val,v_eps01,v_eps05,v_eps10,n_pairs_eps01,n_pairs_eps05,n_pairs_eps10,lip_q50,lip_q90,lip_q95,lip_q99,lip_tail_ratio,lip_mean,lip_std,tau,diameter,n_folds
erbf,fiat_500_price,7,0.8422189476404661,0.15475973130016046,0.33848245164989776,0.3713448426413068,2677,11325,16814,0.33235085423238503,1.0016468778748735,1.4539163151245802,9.922787772530572,1.3695875863612634,0.996312309104012,8.085787993204821,537.3131640935568,113274.18790438116,5
rf,fiat_500_price,7,0.8515227629844659,0.18343140402892852,0.35404235599875633,0.3881080142700925,2677,11325,16814,0.33308504683343726,1.0661042544679773,1.5899572555558634,8.398555741505755,1.3435291150614121,1.1319929202163366,11.649868906324997,527.4211829689685,113274.18790438116,5
ridge,fiat_500_price,7,0.8411893919469575,0.0,0.0,0.12301500323705802,338,1477,3969,562.6919731764846,1157.9978947902798,1251.1895082461238,1315.9873847076526,0.36929058846078067,589.9030152895742,387.98122641777775,530.977300168012,6.758054945034246,5
xgb,fiat_500_price,7,0.8346024428339142,0.25013553142776146,0.40859752521501536,0.43790814543939865,2677,11325,16814,0.36133050418519896,1.265686910616261,2.004305598405904,9.432392425019287,1.3310375485348154,1.9286685650989508,22.720621679135785,526.602783203125,113274.18790438116,5
chebypoly,food_delivery_time,9,0.33099737910603944,0.7242570638195351,0.7554618102182913,0.7615938697984752,27057,101577,112959,2.9878345949909293,10.305082043372177,14.247336328580005,26.312354676020153,0.9445866297475336,4.609783074767525,5.335777036485351,1.6783034384640083,114.16704429919295,5
chebytree,food_delivery_time,9,0.33498041987357763,0.6712942151843583,0.7146288078462277,0.7242497734268395,27057,101577,112959,2.5723342270375573,9.885379555609546,13.35199693307436,24.076039136984935,0.9710640846917846,4.212917221772554,4.993775006159365,1.6553868109960277,114.16704429919295,5
dt,food_delivery_time,9,0.27807151403933855,0.21400887768535534,0.3300491137172478,0.37065661723489246,27057,101577,112959,0.0,7.786184116873888,10.183548839786217,17.93355021035756,,2.0783565210742405,4.199949670392487,1.483668387043084,114.16704429919295,5
erbf,food_delivery_time,9,0.2526153759266637,0.35594682332765365,0.5102857015123401,0.539177748409652,27057,101577,112959,1.093405863440649,7.239712121433049,9.61692377151572,15.891331012279341,1.1627855471560795,2.553485816833429,3.4683502942025024,1.4706269751501913,114.16704429919295,5
rf,food_delivery_time,9,0.2842480414203094,0.3126130205521442,0.45077641822486425,0.4838044655677122,27057,101577,112959,0.768612155783955,6.938527655676012,9.1213652071822,15.90902337800635,1.3158816192007399,2.356045084044525,3.5782069320479386,1.333588251938319,114.16704429919295,5
ridge,food_delivery_time,9,0.18088615547803716,0.0,0.020250726774302626,0.2851385106672944,100,3296,42325,1.5039490359806578,3.08296582504666,3.4699453684400625,3.8324131729074438,0.4063145972838627,1.603262214795976,1.0338431478802483,1.282483286922861,7.282261760375169,5
xgb,food_delivery_time,9,0.34589631507780505,0.6924349585139433,0.7296439543344297,0.7373960086382149,27057,101577,112959,2.881070294354521,10.925989725632727,14.916859801860548,28.173787163879574,0.9903931965818161,4.711693539304649,5.888704197352007,1.7321856021881104,114.16704429919295,5
chebypoly,freesolv,13,0.8889299811760809,0.002325581395348837,0.5191442060819409,0.6512021574782587,530,2237,8094,0.11539232099980798,0.3541604313268266,0.4581892779978355,0.7649103151870518,0.820413352014449,0.16178453010311752,0.17620338323036114,1.1056829525277476,249.0015146627232,5
chebytree,freesolv,13,0.8871532899381878,0.002325581395348837,0.47737990082184234,0.6375290634675153,530,2237,8094,0.10842442744395824,0.3352245782878489,0.4417264616276915,0.7092254396666361,0.81630968925992,0.15488077840856934,0.16332812457964502,1.1124693643513464,249.0015146627232,5
dt,freesolv,13,0.7879292302976014,0.0,0.4908339650916355,0.6560136075558523,530,2237,8094,0.10597126544060873,0.3321189776865264,0.41998049484747463,0.6411190700796057,0.7818227500687076,0.14551152180193733,0.16031128094334735,1.0661663773442365,249.0015146627232,5
erbf,freesolv,13,0.8880950357934114,0.0,0.49404549829315164,0.6510144523091028,530,2237,8094,0.11455636724974486,0.36444623790946024,0.46916456396861284,0.7153945288244377,0.7938874702275973,0.16265356615179133,0.17078726229789104,1.1166672779743887,249.0015146627232,5
rf,freesolv,13,0.8804141200770583,0.0,0.47903056656626974,0.6374819277719567,530,2237,8094,0.10055489151855468,0.31237395704335374,0.4004579396029787,0.5751094123542868,0.7627382219941086,0.139775577625992,0.13656104032683195,1.0394659725310407,249.0015146627232,5
ridge,freesolv,13,0.8277590357709567,0.0,0.013566829315348194,0.040960628518736615,455,499,1061,0.7490123694486057,1.7065603427625244,1.9695306886539505,2.7568843112250283,0.562118645557147,0.8529814048682642,0.6290572631969292,1.0509303419152998,9.343471503822181,5
xgb,freesolv,13,0.8845063151961051,0.0,0.4933533659443231,0.6475340811242456,530,2237,8094,0.10984469325313351,0.3309649652310097,0.4193661069575887,0.6179669487969409,0.7553300488118267,0.14841943498775495,0.14663892290296573,1.0716617107391357,249.0015146627232,5
chebypoly,friedman1,5,0.9232876795967921,0.0,0.0,0.037419864481034425,139,140,171,6.616089104054815,14.550400203286873,16.798047108517245,20.86471926134029,0.49845110458125286,7.337295092424543,5.104013871998431,1.365946549131884,1.2744379013120204,5
chebytree,friedman1,5,0.9482456841285767,0.0,0.0,0.04714135283745581,139,140,171,6.7877121747243105,15.28073814658914,17.81337858943139,21.83206493676517,0.5072857926159328,7.679483272750727,5.357101885342673,1.38981474879547,1.2744379013120204,5
dt,friedman1,5,0.7520108920035297,0.0,0.0,0.05629079943034544,139,140,171,6.568637539522678,17.84919003887154,22.152001770206198,30.876490722346137,0.6721384323226338,8.000060956369591,7.344867776167898,1.301378881608654,1.2744379013120204,5
erbf,friedman1,5,0.9983533925414093,0.0,0.0,0.03174319531191998,139,140,171,7.073526659077854,15.743913984302571,18.105340927186944,22.243182590105867,0.4977547153984975,7.933983800928127,5.466065017298236,1.414313585804273,1.2744379013120204,5
rf,friedman1,5,0.8829699976775054,0.0,0.0,0.022269951239822762,139,140,171,5.097194733180922,12.12766645121933,14.705998988552746,18.597400667505035,0.561468877392026,5.914238456121552,4.418422824361672,1.1464272088993939,1.2744379013120204,5
ridge,friedman1,5,0.7416597863645437,0.0,0.0,0.016847096785721313,139,140,171,1.4657413016711174,3.0008014138324883,3.320257052784106,3.772981111199421,0.41073200236302865,1.564432496920341,1.0076557174229848,1.2216928927387427,4.433230080031882,5
xgb,friedman1,5,0.9615898796172733,0.0,0.0,0.06220814781232178,139,140,171,6.618445130656658,15.236828460201764,17.795105738383604,22.320245930025244,0.5280478300289582,7.57500931816295,5.423337597428166,1.3279260396957397,1.2744379013120204,5
chebypoly,friedman1_d100,16,0.921738665710194,0.0,0.0,0.0,139,139,139,1.4481741648699205,3.658058991375161,4.460760332965727,5.91485884446727,0.6112965593427687,1.760635019664432,1.368384117876115,1.362976039754146,6.326813470924793,5
chebytree,friedman1_d100,16,0.9458060505512854,0.0,0.0,0.0,139,139,139,1.5167498532897712,3.7383820726221315,4.586068937686342,5.988072881266665,0.5964201869917801,1.8165884643870682,1.3964283620892775,1.3880094459725358,6.326813470924793,5
dt,friedman1_d100,16,0.7364362630133846,0.0,0.0,0.0,139,139,139,1.4633954223475987,3.5787910369706735,4.276984636812328,5.626010644336002,0.5849153676318439,1.7255649963901036,1.3235517206381058,1.2989470930094442,6.326813470924793,5
erbf,friedman1_d100,16,0.9983854844318018,0.0,0.0,0.0,139,139,139,1.5590933169962087,3.8789235610950947,4.643345869383452,6.141621237008071,0.5955533359579043,1.8648517462945278,1.4249849810518511,1.4171358331740636,6.326813470924793,5
rf,friedman1_d100,16,0.86470300341838,0.0,0.0,0.0,139,139,139,1.2914216123307078,3.1821396961271446,3.797335776675258,5.0880258377919905,0.595758366868967,1.5378747171352007,1.1733426493895045,1.1707094753386011,6.326813470924793,5
ridge,friedman1_d100,16,0.7414619529575276,0.0,0.0,0.0,139,139,139,0.7074026180048779,1.6690586856213188,1.980027686923582,2.491650232932042,0.5468287908345876,0.8216300926253289,0.5966061849782245,1.222354084590469,7.188510680511162,5
xgb,friedman1_d100,16,0.9342705736772331,0.0,0.0,0.0,139,139,139,1.4400517797692545,3.557441646135306,4.255266887283418,5.695932031806967,0.5972488571360268,1.7157242007261044,1.3136120306973385,1.3052691221237183,6.326813470924793,5
chebypoly,healthcare_insurance,6,0.8335159176927546,0.5236028564660411,0.5578530174270983,0.5799055374781423,9326,17591,32872,234.48660026148315,659.7295527439601,942.2504942984154,1449.618409145209,0.791085582236353,302.208109764616,295.1079691685558,3327.271346026402,23675.525170827586,5
chebytree,healthcare_insurance,6,0.8565475057542222,0.5124901186961834,0.5477457970923438,0.5657223574243554,9326,17591,32872,207.1835751209682,574.0896837318994,912.9782229631089,1754.3539364305313,0.9268126129833758,291.05354593087213,369.87368959057096,3360.950739235804,23675.525170827586,5
dt,healthcare_insurance,6,0.8412249361780482,0.5321717791487134,0.5689182845519405,0.5806218029286102,9326,17591,32872,198.50719008161346,669.8663358368774,1000.5174629346087,2035.0729784795706,1.0104122605314583,295.5642538046126,450.6602437292939,3359.932260071707,23675.525170827586,5
erbf,healthcare_insurance,6,0.8396557011704282,0.5197017132402586,0.5560662544004028,0.577188693878267,9326,17591,32872,224.37482001871126,677.9341138657717,979.4402756145431,1727.4010923642131,0.8846923063411323,312.3213958049175,342.809757809753,3326.4362138743613,23675.525170827586,5
rf,healthcare_insurance,6,0.8556976396030889,0.4842728009567786,0.5224402537898605,0.5404552441442474,9326,17591,32872,179.8551010658386,517.6506030499456,833.8114623732083,1679.5099486488227,0.9689037242027837,261.86215277772834,363.5242497898867,3271.9103318232737,23675.525170827586,5
ridge,healthcare_insurance,6,0.7349685111212297,0.0,0.0,0.0,173,223,397,1715.1535389312005,3574.070000311952,3937.108605069175,4106.2249810640005,0.37960054065931065,1859.5965068893008,1271.7392461694017,3117.6131423996867,4.750284783410431,5
xgb,healthcare_insurance,6,0.8457153736772579,0.5321024315154382,0.5652891520197011,0.5818702394151761,9326,17591,32872,233.87815561252464,727.8319507011547,1033.2316114443113,1848.0394208676141,0.8971422045960633,334.0049687701595,399.61067503575106,3227.21337890625,23675.525170827586,5
chebypoly,house_16H,16,0.5084392557619979,0.7512701824366255,0.7566465646962318,0.7614180956271898,95965,114367,122441,0.09881378065091076,0.6821407563164088,1.0607294375327743,2.338666310148271,1.3743769793015939,0.2648470381163348,0.4747546054964193,0.19477601507128348,48311.46000380551,5
chebytree,house_16H,16,0.5020234535375174,0.7248530848354992,0.7357339115570781,0.742298413681785,95965,114367,122441,0.09351005139001549,0.6099280102587491,0.9513746049547764,2.083650768283001,1.3476671827097164,0.24033350900285028,0.441475434883697,0.1992078446181367,48311.46000380551,5
dt,house_16H,16,0.42290211435688174,0.6992299475198369,0.7151827492237534,0.7238991271100803,95965,114367,122441,0.07600175511816007,0.5166753739179438,0.8034969934948378,1.8384376635092472,1.3838442261624657,0.20159151704338094,0.3845755727474561,0.17872082478268886,48311.46000380551,5
erbf,house_16H,16,0.4910868255831143,0.7551668203225009,0.7613711628171613,0.7665659889483305,95965,114367,122441,0.09594555953640296,0.6523101496925601,1.0126801299467696,2.2877920342700513,1.3770581658770067,0.2549921326477807,0.4622086201095037,0.18825266407086874,48311.46000380551,5
rf,house_16H,16,0.48564013166020725,0.6950212941876702,0.712084817994636,0.7215250617214081,95965,114367,122441,0.0704804454618944,0.4302347049672349,0.6715654962684929,1.5253517847142095,1.3352481238006926,0.1721026750247845,0.30784038450542417,0.1643933246027915,48311.46000380551,5
ridge,house_16H,16,0.23607383358367132,0.0,0.022545726017170586,0.29898282458388786,13,52,11548,0.09672235491257096,0.22757041867166267,0.26531901453554346,0.333142661677169,0.5370741710184934,0.11157602628412273,0.08067772188990051,0.1292049436815335,9.875340188780882,5
xgb,house_16H,16,0.5143194592257757,0.6901268896132194,0.704732893865274,0.7136525586299416,95965,114367,122441,0.08287653687526415,0.5624502386371966,0.9122958575632168,2.0543550819543794,1.3925487835209545,0.22384113136628944,0.43113744141873367,0.19767281413078308,48311.46000380551,5
chebypoly,house_sales,14,0.8458885217216355,0.6848324710264327,0.727749889160495,0.7423064066238763,59821,101035,117058,0.00036092242572385375,0.0013548373048131598,0.00181074458989329,0.0029918427646233024,0.9185730083629589,0.0005734696621755569,0.0006793841079667197,0.1463366282654493,103786.38244952107,5
chebytree,house_sales,14,0.8523647081553122,0.6801874808343493,0.7246263194321256,0.7398979478051739,59821,101035,117058,0.00035986123425210486,0.0013851055222953734,0.00184357995235956,0.0030543122077286997,0.9288627450651601,0.0005797715531112834,0.0006868748100970609,0.14687712095759178,103786.38244952107,5
dt,house_sales,14,0.7903936510785013,0.689985915917368,0.7313945832430508,0.7463618048783542,59821,101035,117058,0.0003524913496958167,0.001368948457651323,0.0018231191144864399,0.003016381224670627,0.9323342951843825,0.0005606521597685871,0.0006847254707022975,0.14192380463578524,103786.38244952107,5
erbf,house_sales,14,0.8705898857958214,0.6916604815321183,0.7318750806758704,0.7456309575906046,59821,101035,117058,0.00037317062494064235,0.0014100282143953175,0.0018620722627316628,0.003127790071249144,0.9233748172661717,0.0005948934569149861,0.0007044995836595453,0.14775337268393526,103786.38244952107,5
rf,house_sales,14,0.8385541542409769,0.655815297274293,0.7101434242745576,0.7279669461302307,59821,101035,117058,0.0003118363099520546,0.0012843963521697518,0.0017025048127185516,0.0027894299466135345,0.9516524960271127,0.0005254692727226385,0.0006355216991178918,0.1371644829331086,103786.38244952107,5
ridge,house_sales,14,0.7463084885312327,0.0,0.0,0.018070791010258054,6,40,1070,0.07134868541045955,0.1662859862468789,0.19361853891314298,0.2403798185657393,0.5275052452871902,0.08181348316301931,0.05874458769033941,0.13651674284530102,8.352113677349735,5
xgb,house_sales,14,0.8761199150084795,0.6928036254240151,0.733426278729404,0.7471972721897512,59821,101035,117058,0.0003792261136091112,0.0014548255901083518,0.0019379279956689894,0.00321314421212626,0.9280301421636377,0.0006114041033879079,0.0007381402592848968,0.1487434208393097,103786.38244952107,5
chebypoly,lipophilicity,13,0.3337110563141293,0.09403587170616591,0.7276420703200985,0.749363499062197,135,8488,19043,0.03807220331150918,0.10994992240299455,0.13840017832819124,0.2171296393286998,0.7547649474490322,0.05053969349868108,0.04632883420763463,0.24538702372580548,317.5052377277817,5
chebytree,lipophilicity,13,0.33123120920077753,0.07825158212231956,0.745691756917568,0.7654764201157352,135,8488,19043,0.038062485025341354,0.11143485870537939,0.1415600887719723,0.20722764625512613,0.7354645019044846,0.05058359912896462,0.04678675061914701,0.22699612401802058,317.5052377277817,5
dt,lipophilicity,13,0.29546816897914396,0.07921589043457172,0.7129920526652864,0.7284147659574604,135,8488,19043,0.03708626623339373,0.11025151194374787,0.14006872956594532,0.2113590211936653,0.7546434691370087,0.04821601409336946,0.04901136278098022,0.21749846245040888,317.5052377277817,5
erbf,lipophilicity,13,0.3894009326053703,0.0832614120961783,0.7782141112831098,0.788433405723427,135,8488,19043,0.043513667523745844,0.12634386833758773,0.15870590785522748,0.2338018109833097,0.7305514608058954,0.05789807617721733,0.05296634067853223,0.2430453878976863,317.5052377277817,5
rf,lipophilicity,13,0.3991008266524082,0.06905455451110826,0.7368203150640099,0.7537185589509242,135,8488,19043,0.03286829451364552,0.1022870963153529,0.1290130834357458,0.19475421901427148,0.7723898919220262,0.045256485734546825,0.04323308014524686,0.20623589160540265,317.5052377277817,5
ridge,lipophilicity,13,0.24971980244515576,0.0,0.0,0.24141253923070422,108,131,538,0.16539917668826543,0.37439842535571327,0.43709046840351407,0.5435623130374239,0.5163813935208948,0.18750565948715375,0.1320559188004876,0.1824680119595137,7.970863504635618,5
xgb,lipophilicity,13,0.39211146182346324,0.09629870203324661,0.7753185610938544,0.7867013673647594,135,8488,19043,0.04596651070384533,0.138165496040917,0.17356120529211744,0.2671183890048235,0.7638333068356136,0.062363860421953944,0.05938452295225296,0.25568169355392456,317.5052377277817,5
chebypoly,medical_charges,3,0.9798272404156727,0.004839941187430659,0.07607480479501279,0.13805633733155062,73169,102047,113297,7.730496981425943e-05,0.0001689379680702732,0.00019164566203731245,0.00022226546076511985,0.45862236467290296,8.554758107997976e-05,5.7067034877173836e-05,0.16743415952950294,102090.25012132537,5
chebytree,medical_charges,3,0.9799989612087764,0.004211375795519065,0.0758574101088309,0.1380256449142394,73169,102047,113297,7.724249226454728e-05,0.00017238337711212058,0.00019877569461613574,0.00023196280502531396,0.4773558383777651,8.619431131065513e-05,5.8829430107635294e-05,0.16747420257886853,102090.25012132537,5
dt,medical_charges,3,0.9778175657162744,0.007323014171685442,0.08472993407246923,0.1464976551209698,73169,102047,113297,6.871024788032693e-05,0.00020044894165050317,0.00024771066043119557,0.0003748865667023495,0.736601895785949,8.641994602730569e-05,9.256307577152371e-05,0.1674267746387311,102090.25012132537,5
erbf,medical_charges,3,0.980001758077359,0.003877145879402606,0.07552077701003841,0.13754298159701003,73169,102047,113297,7.78664766251195e-05,0.00017164824293072978,0.00019694380965534457,0.0002314637468966027,0.47310786487669426,8.627623187819182e-05,5.844811687334612e-05,0.16746394545566937,102090.25012132537,5
rf,medical_charges,3,0.977111931978359,0.0027770206178455875,0.0735839755208632,0.133885767202656,73169,102047,113297,7.072792466504251e-05,0.0001732209465633648,0.0002038735351666204,0.00026995748439469713,0.5816698900130249,8.328402788133519e-05,6.484442056749777e-05,0.1653505783310982,102090.25012132537,5
ridge,medical_charges,3,0.8272701334245971,0.0,0.0,0.02599964450629109,9641,82813,100349,0.2505236709442891,0.44570228721357646,0.4695295362064803,0.48904047942560736,0.290496997450592,0.24920393694606302,0.14299875958214822,0.15340899597326024,5.0850154847687286,5
xgb,medical_charges,3,0.9793786920532078,0.004873239773379924,0.07695536771660688,0.1387756221064141,73169,102047,113297,7.538470217447753e-05,0.00018411349789533598,0.0002176161126978456,0.00029360340839504654,0.5901806178384827,8.931486834628915e-05,7.138135033992137e-05,0.16698330640792847,102090.25012132537,5
chebypoly,nyc-taxi-green-dec-2016,8,0.39334435016684477,0.0,0.2051287127541371,0.43241464717783096,12,3002,45726,0.01693791286052755,0.04275797895342724,0.05141986370797771,0.06859864501790228,0.6069692401262259,0.020475910326666846,0.01612786387929922,0.11409083424787718,66.26170875263612,5
chebytree,nyc-taxi-green-dec-2016,8,0.5299997595565391,0.26888888888888884,0.6017867097761879,0.6707905487322222,12,3002,45726,0.036738415252027604,0.12593375321653516,0.15248338689072402,0.21631321703031717,0.7700202140993424,0.054300719310690825,0.053136872252347735,0.1344281984631899,66.26170875263612,5
dt,nyc-taxi-green-dec-2016,8,0.517349901221034,0.1911111111111111,0.5318076056250319,0.635617662240642,12,3002,45726,0.030612240297116643,0.12042798966425088,0.1437773978294011,0.20225323327797146,0.8201719927255571,0.048898518638402354,0.05053954181841922,0.12942472635698904,66.26170875263612,5
erbf,nyc-taxi-green-dec-2016,8,0.4589090783115469,0.0,0.45150114849179906,0.5903739170851138,12,3002,45726,0.02567937258064069,0.07280018814223187,0.08992588610375156,0.1264560287340665,0.6889227457533064,0.03326339979309062,0.02874761814667695,0.12138075783612294,66.26170875263612,5
rf,nyc-taxi-green-dec-2016,8,0.43991727220289417,0.1622222222222222,0.4084533513223878,0.510723981204371,12,3002,45726,0.01801841847272397,0.05420896277027668,0.06796582098759395,0.09748061947442326,0.7332342285668101,0.02396083778141419,0.02237138322173493,0.11204654442166759,66.26170875263612,5
ridge,nyc-taxi-green-dec-2016,8,0.30685603465293854,0.0,0.0,0.14079140433301968,20,2966,37995,0.10637305744162431,0.2303836955113161,0.25711060541087133,0.2940109630992929,0.44159653565691387,0.11646420263408344,0.07807888852570903,0.0971336390291952,6.030122028597293,5
xgb,nyc-taxi-green-dec-2016,8,0.513105555226453,0.15777777777777777,0.571871019323633,0.6577257984677514,12,3002,45726,0.03515152548067559,0.112992972619235,0.1380500152050404,0.19545786884350003,0.7459411664126427,0.049463062114637926,0.04644735013691551,0.13158303499221802,66.26170875263612,5
chebypoly,particulate-matter-ukair-2017,9,0.7502835022495977,0.0,0.1310957854944637,0.30362988620315245,39,26346,90165,0.3778839909831846,0.8183449187624916,0.9283516110247234,1.1263826455497883,0.4740534953991535,0.4165804672511831,0.2828585058313669,3.0304206335603427,98.20167923823419,5
chebytree,particulate-matter-ukair-2017,9,0.7461736462005217,0.0,0.11653375856458259,0.28947788974315947,39,26346,90165,0.3627954051909604,0.8128154689921872,0.9365555397802012,1.2132296822792004,0.521739096101493,0.4102097168841733,0.29242586670426257,3.0039528456532203,98.20167923823419,5
dt,particulate-matter-ukair-2017,9,0.7177536573960653,0.012121212121212121,0.1632562634305751,0.31516444187507087,39,26346,90165,0.3773750375390471,0.9337547187743193,1.1253087324590587,1.6048478912884643,0.6286378636426432,0.4329386710383137,0.3877940922985902,3.0188543171945548,98.20167923823419,5
erbf,particulate-matter-ukair-2017,9,0.7400124678518339,0.0,0.11766771131154993,0.2881365559634937,39,26346,90165,0.36137520923556843,0.7988151785868871,0.9148781832578553,1.1518449151244192,0.5032635047948203,0.40594329052199696,0.287258308129516,3.014933356808324,98.20167923823419,5
rf,particulate-matter-ukair-2017,9,0.725998954262686,0.0,0.11639670642847125,0.28359219082409126,39,26346,90165,0.3290502052748331,0.7751155095753546,0.9011657334873965,1.1698789314807927,0.5514329094019115,0.38082896433310454,0.28448547211759967,2.8835436236873853,98.20167923823419,5
ridge,particulate-matter-ukair-2017,9,0.7334499410319126,0.0,0.0,0.13672357318388859,6,479,8182,2.593781298445958,5.790917940701587,6.587602657995504,7.6324537910381824,0.46874100375939937,2.89543842990878,1.9740093580542677,2.9850876189103293,6.7084403893001605,5
xgb,particulate-matter-ukair-2017,9,0.7414293181023063,0.014285714285714285,0.15850320203918583,0.32456342374242714,39,26346,90165,0.40060935830709915,0.9430405876926639,1.1350337240442825,1.7049420605401227,0.6283572937182058,0.47568394090305127,0.39805505908333527,3.0722460746765137,98.20167923823419,5
chebypoly,physiochemical_protein,9,0.4042651171972951,0.7791912899051937,0.7800126528666933,0.7807845390486362,97717,104499,109306,0.002060087247901078,0.006522678251150405,0.008432937989199777,0.014150822113299506,0.8368219087089503,0.0031860646399492964,0.010906950144608551,1.17408157281249,1624585.273664191,5
chebytree,physiochemical_protein,9,0.5053738610802384,0.7976441933671428,0.7980276615760402,0.7986989905799333,97717,104499,109306,0.002681193738249063,0.00856083817073494,0.011064088113143043,0.01895304427132085,0.8491915082839838,0.004462674342934467,0.028436015281288307,1.3694607945168962,1624585.273664191,5
dt,physiochemical_protein,9,0.3595717578786333,0.7704585022372996,0.7691309043785637,0.7706981285910844,97717,104499,109306,0.0020854443021252806,0.006794017585464951,0.008702841781879142,0.014441859230649367,0.8408572438796222,0.002987309231400411,0.004153484809163619,1.1371617319967406,1624585.273664191,5
erbf,physiochemical_protein,9,0.5056158879007416,0.8007541942387011,0.8003632970816387,0.80105440964622,97717,104499,109306,0.0025840245859063003,0.008233344664833662,0.010687331937159643,0.017969370036596297,0.8421454568867157,0.0044176176766341875,0.027527005531588145,1.32083033148453,1624585.273664191,5
rf,physiochemical_protein,9,0.42420851547319954,0.7690770226511291,0.7689458826044828,0.7706534065461459,97717,104499,109306,0.0017894625138875568,0.005853537274298886,0.007437523701646895,0.012225089282049805,0.8345165080886524,0.002676607729119788,0.007384158945989011,1.0206230720935259,1624585.273664191,5
ridge,physiochemical_protein,9,0.28137770964321396,0.0,0.18345758495282286,0.36980525590045266,310,29083,83707,1.79322565450792,4.181809519277551,4.892325011530622,6.0311882069629,0.5267658234891449,2.056928380091816,1.4739709987857146,0.9758576545063022,7.71537186810224,5
xgb,physiochemical_protein,9,0.6147221201623445,0.7922317810968269,0.7922373475252488,0.7931944029710782,97717,104499,109306,0.0029105267554426937,0.009552267515381333,0.01247039961262816,0.021003230434915237,0.8579285804535968,0.0058376001819575194,0.1134952707538065,1.4926048517227173,1624585.273664191,5
chebypoly,pmlb_1028_SWD,10,0.41604944023762525,0.0,0.0,0.0,1020,1020,1020,0.11974309961440303,0.2867046244574091,0.3339265454223958,0.4359419306810324,0.5622726170528969,0.1386684810249428,0.10233886985737228,0.16047964827964284,4.878349893115629,5
chebytree,pmlb_1028_SWD,10,0.4195995591378316,0.0,0.0,0.0,1020,1020,1020,0.12380330724522534,0.28292833120881217,0.3333611476482177,0.4105331665841584,0.5218301796362251,0.13971509805254398,0.10123767270578052,0.1621519035278141,4.878349893115629,5
dt,pmlb_1028_SWD,10,0.3707131472077933,0.0,0.0,0.0,1020,1020,1020,0.11096027084096924,0.33429556392944937,0.40578308184287215,0.5104678935859068,0.6646659048467006,0.13750744105346954,0.13798932251191412,0.16270566839778544,4.878349893115629,5
erbf,pmlb_1028_SWD,10,0.41270315273220676,0.0,0.0,0.0,1020,1020,1020,0.10720021043608682,0.2619424166713495,0.3224065418622155,0.4121158005113516,0.5841035127740893,0.12768811027034258,0.09700620386004173,0.14797437305079417,4.878349893115629,5
rf,pmlb_1028_SWD,10,0.41648832170022876,0.0,0.0,0.0,1020,1020,1020,0.09086529448130357,0.2713542049331962,0.3202779212195729,0.4616359862945763,0.7094614977133313,0.12229114670708181,0.10619546394419133,0.14628159535156326,4.878349893115629,5
ridge,pmlb_1028_SWD,10,0.39612240320880066,0.0,0.0,0.0,1020,1020,1020,0.09075091729563836,0.2023898140543298,0.2297631519679359,0.2635011031355131,0.463432072971127,0.09982820923741541,0.06854520355469508,0.15057383096764237,5.8557074530368975,5
xgb,pmlb_1028_SWD,10,0.394313483226648,0.0,0.0,0.0,1020,1020,1020,0.1285129974876777,0.3203737415201804,0.3938668017467173,0.5385053995677963,0.6249106326183381,0.15494649508669317,0.12105775892159035,0.16208691895008087,4.878349893115629,5
chebypoly,pmlb_1029_LEV,4,0.5536953582816905,0.0,0.0,0.0,1311,1311,1311,0.18551943279165506,0.4210307415264697,0.48387301772842084,0.4954986661434013,0.4270556177114194,0.2271828268505181,0.13311836022544146,0.21442750915100092,5.709202989796427,5
chebytree,pmlb_1029_LEV,4,0.5401903433594031,0.0,0.0,0.0,1311,1311,1311,0.20487910945640309,0.4322443137324938,0.4898568453403568,0.5548722313612191,0.43345125724003897,0.2301784067410781,0.13647903117174304,0.21532996732567605,5.709202989796427,5
dt,pmlb_1029_LEV,4,0.48055660409530965,0.0,0.0,0.0,1311,1311,1311,0.2164350724516509,0.517373435455761,0.5971355153898386,0.7604261086455081,0.5468821681733298,0.23260229515744482,0.2028013798470758,0.21903794597939613,5.709202989796427,5
erbf,pmlb_1029_LEV,4,0.5498981293874472,0.0,0.0,0.0,1311,1311,1311,0.19958673552513445,0.41075695636028053,0.4674534535255117,0.554960700239166,0.4439106243159263,0.2163210195199557,0.13650009618124764,0.2097345980054562,5.709202989796427,5
rf,pmlb_1029_LEV,4,0.5267229175578436,0.0,0.0,0.0,1311,1311,1311,0.17102719524220822,0.4131032538223856,0.4853511177797166,0.5812358584212046,0.5312258242559625,0.19960469567020991,0.14763620585799173,0.2002097348581851,5.709202989796427,5
ridge,pmlb_1029_LEV,4,0.5535586840117231,0.0,0.0,0.0,1311,1311,1311,0.2565791619104768,0.5697060539320754,0.5980039085934302,0.6738739111685217,0.4197063499381434,0.3054918511480575,0.17971042997221295,0.21382644103548434,4.153520697515985,5
xgb,pmlb_1029_LEV,4,0.5035885541285652,0.0,0.0,0.0,1311,1311,1311,0.1866519828260707,0.4427138372528624,0.4984502658510347,0.6665363138452247,0.5471752742209823,0.2184951039360888,0.15849133717251668,0.1979692429304123,5.709202989796427,5
chebypoly,pmlb_1030_ERA,4,0.3429842697867601,0.0,0.0,0.0,2231,2231,2231,0.1464574451717145,0.2714834830283441,0.29948951142213803,0.33836409007551116,0.3558262250145699,0.14866408832172157,0.09377691391035971,0.36818040704714294,17.08765750447402,5
