model,dataset,d_effective,r2_val,lip_tail_ratio,lip_tail_ratio_q90,lip_q50,lip_q75,lip_q90,lip_q95,lip_q99,lip_mean,lip_std,violation_prob,per_point_max_q95,tau,n_anchors,median_perturbation_dist,n_probes,n_folds
xgb,lipophilicity,13,0.39211146182346324,0.5326968268124026,0.3199442870459298,1.858003118691202,3.732029958538238,6.18026077024881,8.23321759129363,13.105919725040135,2.6967469551592105,2.839463447550783,0.5197435897435898,16.76682502339213,0.25568169355392456,104,0.14218564623850766,3120,5
chebypoly,medical_charges,3,0.9798272404156727,0.44864921408689107,0.22981392652287208,0.21633041462912686,0.4534385037107292,0.7591461274786341,0.9672941660640184,1.2968511337727882,0.31813065788988804,0.3013181590641253,0.00015414258188824664,1.4033582547469003,0.16743415952950294,173,0.0159059991224742,5190,5
chebytree,medical_charges,3,0.9799989612087764,0.4844105656049019,0.25760877130161,0.21144413202161236,0.4453903640293815,0.7603985348999787,0.9766371645820104,1.3867537501023979,0.319899502759906,0.33190371786051787,0.0,1.5054420506981858,0.16747420257886853,173,0.0159059991224742,5190,5
dt,medical_charges,3,0.9778175657162744,2.0043213737826426,0.9602128785710857,0.0,0.0,0.7268374312648976,2.222105542265665,7.32325015443943,0.36099966044589504,1.6023871400167269,0.002620423892100193,9.958617663855867,0.1674267746387311,173,0.0159059991224742,5190,5
erbf,medical_charges,3,0.980001758077359,0.4711208033230526,0.24737540096412883,0.21452311129942875,0.45171216326309194,0.7655200934734451,0.962458943810522,1.3630476087576335,0.31878593416450623,0.3068596146399886,3.853564547206166e-05,1.4944131608701856,0.16746394545566937,173,0.0159059991224742,5190,5
rf,medical_charges,3,0.977111931978359,0.7909343908403612,0.45928301081837314,0.12487929994615406,0.3892586010407169,0.8649038732740294,1.2654039389821072,2.53577222676763,0.32539706496107723,0.5893874312253435,7.707129094412332e-05,3.2826195564766025,0.1653505783310982,173,0.0159059991224742,5190,5
ridge,medical_charges,3,0.8272701334245971,0.1196838347778895,0.03862519639519453,0.23467519885387267,0.36948419656919745,0.4462914497235772,0.4708063248540662,0.48825338774186894,0.24002379037435118,0.14635960733156003,0.0015799614643545279,0.4914158800951721,0.15340899597326024,173,0.015933012310320488,5190,5
xgb,medical_charges,3,0.9793786920532078,0.8939564632130821,0.4993139714330256,0.12609990738100665,0.6153239379772695,1.5218528776976759,2.309119527226138,4.831198075513525,0.5307130073685256,1.0039703288355326,0.0008092485549132947,7.021150662838413,0.16698330640792847,173,0.0159059991224742,5190,5
chebypoly,nyc-taxi-green-dec-2016,8,0.39334435016684477,0.3764620054428166,0.21192409114901406,0.4057968993652647,0.6969916125845763,1.036258069240024,1.2682525844047172,1.7609027823351577,0.4971936404581837,0.3986570355760891,0.10555948174322734,2.151969850309267,0.11409083424787718,283,0.09294768647801352,8490,5
chebytree,nyc-taxi-green-dec-2016,8,0.5299997595565391,0.5989562020103432,0.35190825055512387,1.8236378878431965,4.408169904252174,7.899331332992746,10.84035859897914,17.99638520801445,3.164557431136621,3.9027064161924714,0.5471378091872792,26.125843136305,0.1344281984631899,283,0.09294768647801352,8490,5
dt,nyc-taxi-green-dec-2016,8,0.517349901221034,0.6724575212560796,0.334665839243932,0.0,3.380055212362925,7.544702780556763,10.414251450511555,16.4903513529648,2.2471405003808336,3.838450804420181,0.34266195524146054,23.08891072653532,0.12942472635698904,283,0.09294768647801352,8490,5
erbf,nyc-taxi-green-dec-2016,8,0.4589090783115469,0.5617743253705572,0.3039818972247835,0.1963183681436247,0.4552801527507098,0.8404967338055724,1.1225350230501197,1.7196049606599924,0.3327438286043659,0.3732936956387739,0.013757361601884571,2.1264526864494266,0.12138075783612294,283,0.09294768647801352,8490,5
rf,nyc-taxi-green-dec-2016,8,0.43991727220289417,0.8882953447927363,0.49038730809929376,0.10857859543221973,0.5830913448943313,1.5282443426500474,2.3553211736950614,4.821973222516558,0.521218629895839,1.0149516013016746,0.1169846878680801,7.188812328115728,0.11204654442166759,283,0.09294768647801352,8490,5
ridge,nyc-taxi-green-dec-2016,8,0.30685603465293854,0.3921318946024787,0.18833201460437626,0.05336434570254547,0.10867839796001011,0.17549192808647185,0.21359216725128513,0.2721509528172549,0.07429286432579833,0.06622915474746868,0.0018845700824499409,0.2992087907152289,0.0971336390291952,283,0.09297765385811312,8490,5
xgb,nyc-taxi-green-dec-2016,8,0.513105555226453,0.6157830124543141,0.3575329096263763,1.5624924823678603,3.7258626354593423,6.803106635021289,9.413366374691943,15.68459763276076,2.7390937433792995,3.3766351596736817,0.535924617196702,23.15664960942302,0.13158303499221802,283,0.09294768647801352,8490,5
chebypoly,particulate-matter-ukair-2017,9,0.7502835022495977,0.715960234042513,0.3400079534095354,33.18878539677237,131.6390886129812,306.0359089942268,424.24518944612794,804.9103274290593,105.10192193124098,174.05308991656338,0.49764444444444444,941.3668448801878,3.0304206335603427,300,0.11409845813757633,9000,5
chebytree,particulate-matter-ukair-2017,9,0.7461736462005217,0.7902346411674224,0.493963570032947,2.8420681124122407,6.260524209929076,13.794244598067186,23.63281110550843,45.575256998134485,5.799391226387351,8.798791343016664,0.06491111111111111,52.169774878266324,3.0039528456532203,300,0.11409845813757633,9000,5
dt,particulate-matter-ukair-2017,9,0.7177536573960653,2.0043213737826426,0.7830726789677577,0.0,0.0,7.746469078125946,20.9073401358361,49.321636890316995,2.7975000735768094,9.844592281291426,0.029199999999999997,65.92575547579818,3.0188543171945548,300,0.11409845813757633,9000,5
erbf,particulate-matter-ukair-2017,9,0.7400124678518339,0.38049258245604567,0.206976816430633,1.8858686536780351,3.4243751233849844,5.145966348332495,6.197155402690016,8.380523535101826,2.392893842270748,2.1072824940481443,0.002288888888888889,8.831336633433242,3.014933356808324,300,0.11409845813757633,9000,5
rf,particulate-matter-ukair-2017,9,0.725998954262686,0.7104246510197798,0.429665587076267,1.255859225110085,3.1508653783440828,6.172162808051459,8.99459786329322,16.97964816651595,2.4593807962290377,3.562079113394705,0.005066666666666667,21.01449011830855,2.8835436236873853,300,0.11409845813757633,9000,5
ridge,particulate-matter-ukair-2017,9,0.7334499410319126,0.34661323979038094,0.166912298275113,1.689722402860729,3.171312900620488,4.833115325737092,5.767523414256506,7.130847236405323,2.1635294727076997,1.7559683033444107,0.0012222222222222224,7.752247682310346,2.9850876189103293,300,0.11374818673551998,9000,5
xgb,particulate-matter-ukair-2017,9,0.7414293181023063,0.6891969098032419,0.41734590401033006,6.805566621084916,15.041240579707543,28.765020882066246,41.59689726168987,76.33742499310836,12.020186369681277,15.874263862451201,0.10224444444444444,103.79513967492525,3.0722460746765137,300,0.11409845813757633,9000,5
chebypoly,physiochemical_protein,9,0.4042651171972951,0.5653011335123204,0.3560626096382765,4.688708555197302,8.517333551956105,13.99679056924081,18.765127935799512,32.16999917077965,6.499077954493595,6.839214024767733,0.048803716608594665,37.03985785661273,1.17408157281249,287,0.03237960126035182,8610,5
chebytree,physiochemical_protein,9,0.5053738610802384,0.918961105976496,0.6596718141810147,4.172914708160884,8.811945811767623,16.68815997793685,25.210584126486527,82.27962189040946,8.56189973592215,20.26772267451722,0.05379790940766551,107.22152810267195,1.3694607945168962,287,0.03237960126035182,8610,5
dt,physiochemical_protein,9,0.3595717578786333,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,2.2724715449579267,102.10399898557196,3.141062957721716,21.411760649444926,0.04130081300813008,135.07637619105387,1.1371617319967406,287,0.03237960126035182,8610,5
erbf,physiochemical_protein,9,0.5056158879007416,0.5634341073596525,0.3205199152843877,2.7377252379963153,5.68832926763383,10.100912682114238,13.579538327149242,21.38652012574598,4.2275752105731526,4.569547165475447,0.0020905923344947735,25.54216942093162,1.32083033148453,287,0.03237960126035182,8610,5
rf,physiochemical_protein,9,0.42420851547319954,0.9466405710737285,0.61689601463448,0.8798123886937258,2.3984069193778774,5.3945854644536535,8.815891410168296,23.57951589971563,2.3762370505275037,5.640193692613488,0.012659698025551686,27.025543077844368,1.0206230720935259,287,0.03237960126035182,8610,5
ridge,physiochemical_protein,9,0.28137770964321396,0.3012616848617218,0.15347003136730203,2.0216470642469337,3.4813487442407953,4.92113170596947,5.755915770274862,7.036610511145821,2.3727475953642876,1.74243049735168,0.012195121951219513,7.929567104441435,0.9758576545063022,287,0.03241452946919867,8610,5
xgb,physiochemical_protein,9,0.6147221201623445,0.6985598734383915,0.417550695969236,9.470674091870993,24.77072579840129,48.36330499991205,68.22410974725001,128.11924145544987,18.76732233215938,27.014042980290366,0.15221835075493612,161.13940321303008,1.4926048517227173,287,0.03237960126035182,8610,5
chebypoly,pmlb_1028_SWD,10,0.41604944023762525,0.3399789879752566,0.18948134052275448,5.761846297925325,8.775349394745044,12.081917531583894,14.228863410433528,19.12051837480624,6.5943667074313534,4.0724499595656,0.8512294215734553,22.679721701474072,0.16047964827964284,95,0.17492153308440125,2873,5
chebytree,pmlb_1028_SWD,10,0.4195995591378316,0.28553020748319297,0.14738090934618034,1.3799999844371225,2.193116541230742,3.070491200069571,3.5350014702933334,4.357515640461449,1.558927845003484,1.0429786214915868,0.3459263830279919,4.728692860770571,0.1621519035278141,95,0.17492153308440125,2873,5
dt,pmlb_1028_SWD,10,0.3707131472077933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16270566839778544,95,0.17492153308440125,2873,5
erbf,pmlb_1028_SWD,10,0.41270315273220676,0.4616486133569936,0.2788081333743736,0.07057687200917387,0.12879357539392117,0.19829762500157022,0.24819742493737568,0.37925239527896676,0.09235470895831774,0.08221963652160726,0.002370820668693009,0.48518360755338075,0.14797437305079417,95,0.17492153308440125,2873,5
rf,pmlb_1028_SWD,10,0.41648832170022876,0.801728549513057,0.801728549513057,0.0,0.0,0.0,0.0,0.001972974377078634,0.0001153192677224965,0.0016471490096504112,0.0,0.0,0.14628159535156326,95,0.17492153308440125,2873,5
ridge,pmlb_1028_SWD,10,0.39612240320880066,0.27210522104266055,0.13885779300206696,0.08690083648015974,0.14388433880521595,0.19655574320925986,0.22519221012991322,0.27161852769926964,0.09800743123913773,0.06802635765060527,0.0,0.301603091357283,0.15057383096764237,95,0.1747989702030603,2874,5
xgb,pmlb_1028_SWD,10,0.394313483226648,0.5028106956949409,0.30339446435468936,1.6406839984608435,3.242641035710367,5.171368492029357,6.582808853188334,10.522767609384697,2.3027341896479507,2.3277494763866904,0.6668503347422281,15.107617646937976,0.16208691895008087,95,0.17492153308440125,2873,5
chebypoly,pmlb_1029_LEV,4,0.5536953582816905,0.16723313109194565,0.07056356967675823,0.31565334079269647,0.4754349748536165,0.5957424244904928,0.6431741210786868,0.7020803090708465,0.3247512891750944,0.19117318744184741,0.00016082981070250461,0.7267488571579358,0.21442750915100092,81,0.07585318438681724,2444,5
chebytree,pmlb_1029_LEV,4,0.5401903433594031,0.327325274742716,0.15606335984905664,0.34405670514240577,1.4973340784331328,3.244903021371466,4.8878823878949,7.220295116144892,1.1190718138062183,1.6305959259730334,0.06544841144716053,8.700002905332267,0.21532996732567605,81,0.07585318438681724,2444,5
dt,pmlb_1029_LEV,4,0.48055660409530965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21903794597939613,81,0.07585318438681724,2444,5
erbf,pmlb_1029_LEV,4,0.5498981293874472,0.3107292366487121,0.17592101032740987,0.27491416357048737,0.4505173853051372,0.6225554320001676,0.7288460694965172,0.9292572282017213,0.314032637766001,0.22278835358866672,0.0016543787864224768,1.0211459080876648,0.2097345980054562,81,0.07585318438681724,2444,5
rf,pmlb_1029_LEV,4,0.5267229175578436,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.0,0.021467145793865883,0.0012160540371751406,0.023724812081064257,0.0,0.010416252259571495,0.2002097348581851,81,0.07585318438681724,2444,5
ridge,pmlb_1029_LEV,4,0.5535586840117231,0.1667112072837042,0.07226042681636563,0.31755917427100744,0.47644094790364655,0.5939358634491725,0.641295936640122,0.7027547844944804,0.3251629384991321,0.19097652359932038,8.133387555917039e-05,0.7287426719892288,0.21382644103548434,81,0.07539814234021286,2437,5
xgb,pmlb_1029_LEV,4,0.5035885541285652,0.6497875232944118,0.4129532813422897,3.323578198496036,6.986681331923651,12.284028574441143,17.48365627557107,32.279714226493795,5.435748460355513,8.929445214837074,0.5870183395213381,68.97951012640544,0.1979692429304123,81,0.07585318438681724,2444,5
chebypoly,pmlb_1030_ERA,4,0.3429842697867601,0.34083549381590883,0.19653238113227398,1.0213394044429926,1.788407251657653,3.291551765922592,5.658660696760169,11.369989242187899,1.6547991349467186,2.4564538902626367,0.04363988724453841,11.297045184355841,0.36818040704714294,43,0.056207647631056214,1302,5
chebytree,pmlb_1030_ERA,4,0.3683165810133759,0.2940570343294374,0.16341181888240988,0.43051665620984475,0.6495864759043404,0.8825264348074482,1.0599795009146225,1.2916987102512505,0.46532111587341174,0.31793490508272704,0.00045454545454545455,1.3660574129790855,0.3687626876833625,43,0.056207647631056214,1302,5
dt,pmlb_1030_ERA,4,0.33753402532809557,0.4008642747565285,0.4008642747565285,0.0,0.0,0.0,0.0,0.5022484309890087,0.030958439908041358,0.4041965780267212,0.006923890063424948,2.1598778112736374,0.3716518011898234,43,0.056207647631056214,1302,5
erbf,pmlb_1030_ERA,4,0.3472139393111183,0.3760144668646785,0.21191292289046354,0.36246790126068934,0.6747128992027727,0.9954257147673046,1.239888136411055,1.6739107471099022,0.46322571326298423,0.39178802737459045,0.0016666666666666666,1.8026287586845413,0.356924407132322,43,0.056207647631056214,1302,5
rf,pmlb_1030_ERA,4,0.34566866805944907,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,0.08217044880078499,0.853503713856238,0.03210082855090659,0.21091236330501287,0.0026004228329809726,2.108235989987757,0.341473774564521,43,0.056207647631056214,1302,5
ridge,pmlb_1030_ERA,4,0.35457541114427,0.1679133657412938,0.078886003983674,0.5183013062091935,0.7918839899449843,0.9744911092713222,1.058170263855178,1.1708985650762653,0.5340254855962699,0.3167376161133091,0.000310077519379845,1.222218704552334,0.36194884802582117,43,0.0564841089365146,1308,5
xgb,pmlb_1030_ERA,4,0.32827654858032834,0.7959131290530439,0.48991088272827243,3.60982185195743,9.12281912996224,18.677744528137953,28.0220013018298,58.26725379946517,7.5727406218667825,12.702677724939846,0.33542283298097253,90.46208880846658,0.3671298623085022,43,0.056207647631056214,1302,5
chebypoly,pmlb_215_2dplanes,10,0.9483599434061404,0.4424853882597149,0.25748863140715017,4.719640915466767,8.464312595591517,12.61312403485993,15.420671648888767,21.53342130976084,5.878520059356927,4.928773382352947,0.23759918986868517,26.957574449600134,1.283237164735796,286,0.158366822376182,8579,5
chebytree,pmlb_215_2dplanes,10,0.9483954620985058,0.39768312570459263,0.20442299450558124,1.5696638105438785,3.4666035742425065,5.669090267969023,7.067978850754313,9.529164823724008,2.358473520079959,2.247373389601719,0.08107226107226108,11.351783934376925,1.283306900740247,286,0.158366822376182,8579,5
dt,pmlb_215_2dplanes,10,0.9483892228361265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.283337578610451,286,0.158366822376182,8579,5
erbf,pmlb_215_2dplanes,10,0.9483309945932014,0.49278139792517595,0.2792109208773724,0.7098700171751904,1.5097749370581603,2.481862161299353,3.1433937135817462,4.699448427680863,1.0416696504629779,1.0523916239669382,0.006387329498414707,5.979683419013345,1.2827789767091768,286,0.158366822376182,8579,5
rf,pmlb_215_2dplanes,10,0.9465591060193865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2627393282515245,286,0.158366822376182,8579,5
ridge,pmlb_215_2dplanes,10,0.705279855402343,0.3094430119608275,0.12176886557230208,0.8344134140736589,1.4841630723592512,2.302882752068309,2.6583584226032366,3.0580064953319885,1.0277729800331474,0.794386387466066,0.0005827641682636437,3.264964318190427,1.1066861756357524,286,0.15750296581320397,8579,5
xgb,pmlb_215_2dplanes,10,0.9467377432226817,0.5827677025104128,0.3449672035165105,15.767841920966328,31.774861279949402,55.861835449815885,75.11319223672665,125.15371302821556,23.325946610693926,27.538069523106877,0.6561226375132424,186.41746854229618,1.273616075515747,286,0.158366822376182,8579,5
chebypoly,pmlb_218_house_8L,8,0.6384555040564909,0.83911100273763,0.4746828326489954,15904.01076176087,36249.162144294256,89288.53793298565,154225.86816843337,274242.47899264295,35535.8534895994,55782.33481315166,0.08335078534031413,353834.1927426026,12740.371131748685,191,0.07308037367645916,5730,5
chebytree,pmlb_218_house_8L,8,0.6570051741370635,1.0171262758110569,0.6669288921311136,12458.203131430088,29563.140026099543,71126.56256321157,127788.91252420873,342839.3259841643,32244.209893626045,68735.65991778503,0.03954624781849913,522091.9458512316,13111.477447680882,191,0.07308037367645916,5730,5
dt,pmlb_218_house_8L,8,0.5752267791110474,2.0043213737826426,1.0814718678419264,0.0,0.0,45998.048538268304,161784.0934083975,487949.22314108454,24756.660242551858,104793.97293529089,0.047923211169284476,677202.4298763031,12339.404208141968,191,0.07308037367645916,5730,5
erbf,pmlb_218_house_8L,8,0.6606857817899072,0.5510138029803364,0.3229505874089421,11395.736672168126,23055.72051593346,39545.29452694296,53319.29908268103,84220.07858711694,17096.164995429273,17850.26814119682,0.006457242582897034,100041.51189351032,12953.144286625986,191,0.07308037367645916,5730,5
rf,pmlb_218_house_8L,8,0.6216413229330969,0.8876758830144272,0.5582650242193882,8674.953160631263,23051.394690959456,51429.13148424166,81716.52782054164,190938.63180627674,21254.467563825943,39729.050474136006,0.022094240837696334,268051.4487315165,11511.333325121786,191,0.07308037367645916,5730,5
ridge,pmlb_218_house_8L,8,0.38070083340054495,0.23649299243444138,0.11115794152781225,7770.866945657702,13044.738569830126,17484.042864206225,19617.04887001178,22650.341661756138,8714.008706737353,5949.68916416689,0.0018848167539267015,24672.323597554096,9810.867873241952,191,0.07360177670251476,5730,5
xgb,pmlb_218_house_8L,8,0.6719701040126369,0.8100959002974804,0.47048448724079606,21333.55887188654,71191.42269557723,160658.35250468337,240584.25677571847,481799.6194615379,58738.8601744348,101935.72677030988,0.10600349040139616,710046.9533922231,13341.1533203125,191,0.07308037367645916,5730,5
chebypoly,pmlb_225_puma8NH,8,0.4319275291102908,0.3652770774699055,0.19678722323345998,0.9512922916925397,1.734096530103417,2.573834835577299,3.1143574117147095,4.0710379087742865,1.189419969438273,0.9604325651046608,0.0002323925756420035,4.612744875303159,1.1155388083998439,114,0.12817780210695714,3432,5
chebytree,pmlb_225_puma8NH,8,0.6717504795040783,0.8378911530438813,0.6119474731034839,1.4367990923162959,2.8337782021488813,4.9144110062930295,7.659466911521062,20.801753571513256,2.4614515658680185,3.700163515452181,0.0350185608949911,25.54536535961884,1.4056638905284382,114,0.12817780210695714,3432,5
dt,pmlb_225_puma8NH,8,0.6491900297076064,2.0043213737826426,0.5798634144808006,0.0,0.0,9.098482298378231,18.06894099862146,33.226254105875206,2.386729131763196,7.1061781156584845,0.09726264937706586,40.728593662729985,1.3971512355911748,114,0.12817780210695714,3432,5
erbf,pmlb_225_puma8NH,8,0.6865307983644191,0.4337442331415696,0.23843577229250518,1.387806913448245,2.713271108591755,4.292494360638841,5.361569981618982,7.482361326806244,1.8905210675469206,1.708512619442757,0.0028532926519196544,8.864270807920132,1.4016559092069465,114,0.12817780210695714,3432,5
rf,pmlb_225_puma8NH,8,0.6762776174917522,0.6465091204307509,0.3602576146705312,1.0086389938604365,2.4373841002423426,4.8096103856361045,6.76867978244087,11.15653747159089,1.8788728869280735,2.3789167528781334,0.01742740910246631,14.54007812134006,1.3222130765837559,114,0.12817780210695714,3432,5
ridge,pmlb_225_puma8NH,8,0.3686474620599003,0.2790793881891894,0.1400932351825504,0.8614629205914104,1.4367509224156554,1.9889417163073215,2.3052946525914324,2.7563413703483333,0.9804724795132509,0.6881987340826183,0.0,3.0508204464847033,1.0238955618793253,114,0.1281778021069572,3432,5
xgb,pmlb_225_puma8NH,8,0.6567396825317859,0.6014238258771213,0.3483052977506807,1.9707786369275813,5.01889349407075,9.173471369991933,12.42799387243646,20.77442161524001,3.50719231066467,4.508849411589167,0.0783061276379354,26.046823481200484,1.3412492275238037,114,0.12817780210695714,3432,5
chebypoly,pmlb_4544_GeographicalOriginalofMusic,50,0.7926187402174303,0.3827830120072519,0.21456715903764612,0.07206426226693727,0.12797871688294707,0.18999692689790298,0.22850576121315366,0.3134879454371198,0.08881096575939444,0.07182205846902825,0.0005825242718446602,0.39144211137556806,0.2654473176530404,103,0.44020806528000217,3090,5
chebytree,pmlb_4544_GeographicalOriginalofMusic,50,0.7464246356535651,0.6957250130085569,0.5168772550252148,0.06524079973840435,0.1192503343649367,0.18367978254924117,0.24021663440162308,0.6748306220145098,0.09394552307914719,0.12758693480312372,0.0143042071197411,0.7911829433997253,0.25553419126348637,103,0.44020806528000217,3090,5
dt,pmlb_4544_GeographicalOriginalofMusic,50,0.5441183855493261,2.0043213737826426,1.5489585098460659,0.0,0.0,0.13026450894766653,0.8869289961846387,2.4260130573160823,0.11762514594626942,0.4808075409775404,0.0703559870550162,2.6653887880051625,0.24647253809394645,103,0.44020806528000217,3090,5
erbf,pmlb_4544_GeographicalOriginalofMusic,50,0.7679641808115913,0.4120080023446885,0.24216384534622643,0.07440070240943505,0.1310046034195973,0.19529830376102725,0.23982892729512476,0.3439990247764241,0.0926838881072992,0.07670261724306301,0.006019417475728156,0.42677616827346593,0.26373126035751304,103,0.44020806528000217,3090,5
rf,pmlb_4544_GeographicalOriginalofMusic,50,0.7198595152343426,0.7079326175163281,0.4635516442554639,0.04473181158404241,0.09065608165286952,0.16280023848740105,0.23288827588283495,0.49445964727282454,0.07403338161248996,0.10095808704119477,0.011779935275080904,0.570932472451462,0.23299581140699682,103,0.44020806528000217,3090,5
ridge,pmlb_4544_GeographicalOriginalofMusic,50,0.7917677899206058,0.3842772723551059,0.22144501470430522,0.07188387219773992,0.1271146968570243,0.18639122813474746,0.2265477825714004,0.31306488151433437,0.08854192597924693,0.0709506109735715,0.0036245954692556634,0.3824467674416462,0.2662201281259061,103,0.44005216876289993,3090,5
xgb,pmlb_4544_GeographicalOriginalofMusic,50,0.692556927215153,0.6415359860399471,0.37770588482037093,0.10765560517259698,0.2768069349966126,0.5197413088953604,0.7209510096550973,1.256903840040216,0.200963489096135,0.26887591608691946,0.0965695792880259,1.4276753432583373,0.24851934611797333,103,0.44020806528000217,3090,5
chebypoly,pmlb_503_wind,14,0.799971795865244,0.3457396969072561,0.19144030410266466,1.1124154563989501,1.8862969737283275,2.710229104626617,3.225378315696342,4.236391338818874,1.3127833986335529,0.9956583289544738,0.00014705882352941175,5.060004061950518,1.8023230092588847,136,0.13397995714175664,4080,5
chebytree,pmlb_503_wind,14,0.7851871011974303,0.3942558339393626,0.24286870337202573,1.0199857328152606,1.7222769360032786,2.4595369385809325,2.9457164091073325,4.462540938005192,1.2284871508186412,1.0976381179147503,0.0010784313725490195,5.175658401177545,1.7844603216839139,136,0.13397995714175664,4080,5
dt,pmlb_503_wind,14,0.7063409865479487,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,11.882945929848114,28.370073600927505,1.3108005463365846,5.433018906867966,0.04901960784313726,33.832910132131765,1.7357229412530155,136,0.13397995714175664,4080,5
erbf,pmlb_503_wind,14,0.7911592333393426,0.3570715769789398,0.19663624667299867,1.0578261819200836,1.8492799488544538,2.6947724912094864,3.226099752107408,4.26309123297632,1.2812395731084971,0.9942265890087623,0.0,4.996248623092247,1.7897047992677018,136,0.13397995714175664,4080,5
rf,pmlb_503_wind,14,0.7603143189282358,0.6166880081735757,0.3715113285048013,0.6109537637848611,1.3066223533121506,2.3402889034782066,3.2298663148393096,5.589038322645359,0.9890963996681637,1.158335680920663,0.00014705882352941175,7.413479093128522,1.6805073341358123,136,0.13397995714175664,4080,5
ridge,pmlb_503_wind,14,0.7583425342540757,0.3233702719645799,0.17435288961274312,0.917829047126696,1.5492833365781271,2.1969213648299615,2.5725175959866147,3.298336072508012,1.0693825031518371,0.7870946968112001,9.80392156862745e-05,3.7292960474326016,1.7489546688616056,136,0.13378526849200725,4080,5
xgb,pmlb_503_wind,14,0.7688518340770014,0.5515207452415637,0.3159719296318855,2.9056971315269693,6.593394634388341,11.491512098537461,15.215765647449734,24.019478443799887,4.563796402219447,5.316066410145188,0.06602941176470588,29.720937105456034,1.7719777822494507,136,0.13397995714175664,4080,5
chebypoly,pmlb_522_pm10,7,0.3609052988087631,0.5151166939358757,0.3099457175250917,0.6151261863788677,1.1316552622153337,1.8400788534154287,2.3760357812455224,3.828425318462391,0.8377154023049499,0.7952897655966955,0.19473333333333334,4.867579825158126,0.19504470893865303,100,0.1416570069628233,3000,5
chebytree,pmlb_522_pm10,7,0.10946801594704847,0.9963930056738348,0.7993792292239417,0.22785146727126887,0.41459883781337437,0.6778262273515119,1.2134814235188105,4.656544418999997,0.42488322507024734,0.9762841959483615,0.048933333333333336,5.817689347950998,0.18846324472771236,100,0.1416570069628233,3000,5
dt,pmlb_522_pm10,7,0.1471269013340673,2.0043213737826426,2.0043213737826426,0.0,0.0,0.0,1.4649425756831806,6.989067887449515,0.2818843404098783,1.3023636345108511,0.05673333333333334,9.159687860147923,0.1606696168282856,100,0.1416570069628233,3000,5
erbf,pmlb_522_pm10,7,0.4088699392132268,0.41670753997254745,0.23942510215365456,0.38717105631272397,0.7039327616789078,1.0706589264495086,1.3068834740874482,1.875545038676956,0.49327920673206965,0.41902591972000974,0.07846666666666667,2.178166496362632,0.17701662820979414,100,0.1416570069628233,3000,5
rf,pmlb_522_pm10,7,0.37659294965041623,0.6112647747801266,0.37449324799054284,0.27068902917605364,0.5629208745027435,0.9889366066792512,1.3665968965268267,2.385050668220635,0.42876618510505987,0.4977030930836466,0.09793333333333334,3.2695180946406537,0.14381684898587108,100,0.1416570069628233,3000,5
ridge,pmlb_522_pm10,7,0.1379161113872324,0.29841465001374506,0.15260564274888538,0.09214847215455553,0.1583106333724857,0.22253686640178832,0.26022547147717495,0.31742921657140105,0.10802504608781767,0.07828134626005576,6.666666666666667e-05,0.34677589982333823,0.10633264304510633,100,0.1416570069628233,3000,5
xgb,pmlb_522_pm10,7,0.30827222822875777,0.6515102774960791,0.3405746705905805,0.589125136987844,1.381075802801476,2.6644835527090254,3.648723950361778,5.929012693760126,1.0224532650718614,1.295406118061995,0.312,7.904272390047349,0.16208775341510773,100,0.1416570069628233,3000,5
chebypoly,pmlb_529_pollen,4,0.7917387841657465,0.19456929557686334,0.08456839207527822,2.54711888437199,3.9991126821465777,5.169484044682095,5.6766931235607485,6.294167103150497,2.700270338149707,1.7063178055765047,0.0008,6.565823730254036,0.8392900055636995,100,0.049915712287934066,3000,5
chebytree,pmlb_529_pollen,4,0.792174879316772,0.26694142169462626,0.15676994733108934,2.5197079440611496,3.975652527804397,5.144903134445688,5.707079832398868,7.552079258728147,2.737234938746991,1.9596778845360419,0.0010666666666666667,7.3565286000643795,0.8398606832951693,100,0.049915712287934066,3000,5
dt,pmlb_529_pollen,4,0.6399025076782965,2.0043213737826426,1.4627611232343265,0.0,0.0,3.8483624014754256,30.041907861278617,73.09782539564415,3.6905027205113883,14.53682322245848,0.0776,93.65592802400306,0.8065206238535886,100,0.049915712287934066,3000,5
erbf,pmlb_529_pollen,4,0.7915253499931418,0.22212482115954996,0.10545909039940671,2.509375200485319,3.9725344783077055,5.2168027665763725,5.796167693110126,6.669506141776386,2.6964950022746867,1.745598224798183,0.0028666666666666667,7.293999364019281,0.8409256683988995,100,0.049915712287934066,3000,5
rf,pmlb_529_pollen,4,0.710258533584204,0.6702655804130409,0.41940008143538704,1.2919302475037793,2.7724272404573176,5.046805709541769,7.053158911339264,13.513999089411257,2.1678690058012355,2.813609358017568,0.01,16.580261613749972,0.6922878307039897,100,0.049915712287934066,3000,5
