model,dataset,fold,train_r2,train_r2_adj,test_r2,test_r2_adj,gap,test_mae,test_rmse,train_mae,train_rmse,tune_time,train_time,predict_time,n_pruned,n_samples_original,n_samples_final,n_features_original,n_features_final,subsampling_applied,prefilter_applied,dim_reduction_applied,hp_complexity,hp_alpha,hp_include_interactions,hp_max_interaction_complexity,mi_n_features,mi_complexity,mi_regressor,mi_alpha,mi_include_interactions,mi_n_params,hp_max_depth,hp_min_samples_leaf,mi_max_depth,mi_n_leaves,mi_n_params_per_leaf,hp_min_samples_split,mi_max_depth_actual,hp_n_rbf_auto,hp_center_init,hp_width_init,mi_n_rbf_auto,mi_center_init,mi_width_init,mi_n_rbf,mi_n_width_params,hp_n_rbf,hp_n_estimators,hp_max_features,mi_n_estimators,mi_n_leaves_total,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_reg_lambda,hp_min_child_weight,mi_best_iteration
chebypoly,pmlb_1028_SWD,4,0.4726464676927906,0.4659626459905446,0.5070378531958732,0.5007899172414483,-0.03439138550308263,0.4202029951421791,0.549445191718744,0.4846346310716018,0.5935800323316647,1.5275547504425049,0.010805606842041016,0.010241508483886719,13,1000,1000,10,10,False,False,False,13.0,119.71947935981319,True,2.0,10,13.0,Ridge,119.71947935981319,True,222,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1029_LEV,0,0.5903147774412308,0.5882534681453376,0.45310125708874194,0.4503495653005092,0.1372135203524889,0.534692734409091,0.6832516132063281,0.4718417429454689,0.6137212000222969,1.5727906227111816,0.001432180404663086,0.0011196136474609375,4,1000,1000,4,4,False,False,False,1.0,1.2238203447755045,False,,4,1.0,Ridge,1.2238203447755045,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1029_LEV,1,0.5847361575557711,0.5826467797321524,0.48309006789157094,0.48048926320171725,0.10164608966420019,0.4970838281306713,0.6647894923992136,0.48368089571409995,0.6195870106357557,1.2738728523254395,0.0023076534271240234,0.0018570423126220703,2,1000,1000,4,4,False,False,False,1.0,0.9856878982599723,False,,4,1.0,Ridge,0.9856878982599723,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1029_LEV,2,0.5533067239509744,0.5510592106123628,0.6179133380218811,0.6159908894081547,-0.06460661407090673,0.4505093130373957,0.5936638249115546,0.4951116439088392,0.6367508314714284,1.2724995613098145,0.0022873878479003906,0.0017135143280029297,5,1000,1000,4,4,False,False,False,1.0,2.0182535604076466,False,,4,1.0,Ridge,2.0182535604076466,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1029_LEV,3,0.5552241356251201,0.552986269640844,0.6092042628646185,0.6072379950048179,-0.05398012723949841,0.486242741427516,0.6008388569926525,0.485154831689528,0.6347945756498623,1.4294965267181396,0.002518892288208008,0.0018901824951171875,3,1000,1000,4,4,False,False,False,1.0,0.012869583258126928,False,,4,1.0,Ridge,0.012869583258126928,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1029_LEV,4,0.555749070990848,0.553513846190802,0.6051678655416397,0.6031812887644907,-0.04941879455079168,0.4771535490107886,0.6202536263601083,0.4896353246241394,0.6305038994768655,1.24410080909729,0.002485990524291992,0.0018415451049804688,16,1000,1000,4,4,False,False,False,1.0,0.44177712094501054,False,,4,1.0,Ridge,0.44177712094501054,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1030_ERA,0,0.37598227505335713,0.3728425632297262,0.3882560639207271,0.3851781070096364,-0.012273788867369961,1.2613414785732007,1.5914207160170404,1.2482633207743306,1.5546751040747062,1.694711685180664,0.0022361278533935547,0.0017514228820800781,9,1000,1000,4,4,False,False,False,1.0,1.9031359935705205,False,,4,1.0,Ridge,1.9031359935705205,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1030_ERA,1,0.42893238556242186,0.42605908938915105,0.3053124730947244,0.301817189940484,0.12361991246769743,1.330036589153711,1.6850920646140715,1.1885063772845772,1.4839498685703498,1.2357487678527832,0.0038979053497314453,0.0030214786529541016,15,1000,1000,4,4,False,False,False,12.0,5.418247780584136,True,2.0,4,12.0,Ridge,5.418247780584136,True,62,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1030_ERA,2,0.3486304551465218,0.3453531241032338,0.4834124932741872,0.48081331085040957,-0.13478203812766543,1.2171829922399933,1.4993918482448372,1.261706361397403,1.5774129647433126,1.2884886264801025,0.002259969711303711,0.0017478466033935547,14,1000,1000,4,4,False,False,False,1.0,0.693886100475498,False,,4,1.0,Ridge,0.693886100475498,False,6,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1030_ERA,3,0.40010779906225746,0.397089473522948,0.30651787322682333,0.30302865497890796,0.09358992583543413,1.2132266187078344,1.5228220168083773,1.2509886442071938,1.558705685431941,1.2910876274108887,0.0023534297943115234,0.0019295215606689453,5,1000,1000,4,4,False,False,False,1.0,2.446023406151271,True,1.0,4,1.0,Ridge,2.446023406151271,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_1030_ERA,4,0.4211208378678417,0.418208238309944,0.23142244541733858,0.2275553885389352,0.18969839245050313,1.3242054563809176,1.6462032811957337,1.217680371911107,1.5269798221168873,1.161269187927246,0.0024766921997070312,0.0019516944885253906,16,1000,1000,4,4,False,False,False,1.0,2.2481084300275076,True,1.0,4,1.0,Ridge,2.2481084300275076,True,12,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_215_2dplanes,0,0.9488029987980422,0.9487872956415222,0.9473962857279938,0.9473801511041028,0.0014067130700483599,0.8007192286405387,1.001984625972938,0.7947438374131192,0.9952350307656259,9.121092081069946,0.09247159957885742,0.07395768165588379,8,40768,40768,10,10,False,False,False,10.0,11.018226911939745,True,1.0,10,10.0,Ridge,11.018226911939745,True,147,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_215_2dplanes,1,0.948763029823732,0.9487473144079186,0.9475713317688452,0.9475552508351179,0.001191698054886725,0.806905634866956,1.0085950496091813,0.793219554421232,0.9935617584928447,10.948378324508667,0.13546109199523926,0.09113478660583496,8,40768,40768,10,10,False,False,False,11.0,1.1282969330709158,True,1.0,10,11.0,Ridge,1.1282969330709158,True,157,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_215_2dplanes,2,0.948292755874109,0.9482768962157567,0.9494506227746332,0.9494351182574952,-0.0011578669005242181,0.7924603124557954,0.9920876524568728,0.7966892366713121,0.9976921233573189,6.515103578567505,0.03786897659301758,0.02767491340637207,7,40768,40768,10,10,False,False,False,1.0,2.4897640724093555,True,1.0,10,1.0,Ridge,2.4897640724093555,True,57,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_215_2dplanes,3,0.9481955807507076,0.9481796917741252,0.9497986725289268,0.9497832752379591,-0.0016030917782191567,0.7917251832712461,0.9913324169301613,0.7969184650167751,0.9979472937833491,7.358503818511963,0.03735089302062988,0.032321929931640625,10,40768,40768,10,10,False,False,False,1.0,0.18275196789887943,True,1.0,10,1.0,Ridge,0.18275196789887943,True,57,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_215_2dplanes,4,0.9487455929492232,0.9487298726673404,0.9475828042303032,0.9475667273085238,0.0011627887189200603,0.7937149300519803,0.996117448935137,0.7965746782582485,0.9967589841204301,7.259613990783691,0.03338122367858887,0.027207136154174805,6,40768,40768,10,10,False,False,False,1.0,2.0433169289930366,True,1.0,10,1.0,Ridge,2.0433169289930366,True,57,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_218_house_8L,0,0.6469275885719998,0.646772545247188,0.6596196695714913,0.6594701996712043,-0.012692080999491484,17561.76529387712,30922.097037679432,17718.9096337901,31375.167130811096,4.463715076446533,0.04177522659301758,0.027246475219726562,11,22784,22784,8,8,False,False,False,10.0,0.23970816404127138,True,2.0,8,10.0,Ridge,0.23970816404127138,True,138,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_218_house_8L,1,0.6544106205554652,0.654258863225596,0.6171043314405645,0.6169361919439966,0.03730628911490064,18003.810012124308,32829.98725199349,17620.24439981097,31032.514609020604,3.794433116912842,0.04400444030761719,0.029727935791015625,23,22784,22784,8,8,False,False,False,10.0,1.7659291428062145,True,2.0,8,10.0,Ridge,1.7659291428062145,True,138,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_218_house_8L,2,0.6549553640177692,0.6548038458989934,0.6311661546506528,0.6310041900682182,0.02378920936711637,17953.531752543946,30344.98270999233,17595.27701236015,31448.066566813075,4.359861373901367,0.053643226623535156,0.03571653366088867,14,22784,22784,8,8,False,False,False,14.0,1.7038978164606482,True,2.0,8,14.0,Ridge,1.7038978164606482,True,170,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_218_house_8L,3,0.6563406610156173,0.6561897512169634,0.6412695817966259,0.6411120538931443,0.015071079218991423,17786.320553558082,32616.98777791384,17430.9448820148,30735.807462586352,4.152327537536621,0.039795875549316406,0.027437925338745117,14,22784,22784,8,8,False,False,False,9.0,0.00394688240272687,True,2.0,8,9.0,Ridge,0.00394688240272687,True,130,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_218_house_8L,4,0.654979261991868,0.6548277626832306,0.6431177828231192,0.6429610751148248,0.0118614791687488,17724.648970954204,32030.946888895374,17504.249382888207,30923.86782088244,4.475238561630249,0.054018259048461914,0.03249168395996094,13,22784,22784,8,8,False,False,False,14.0,1.2601892270775297,True,2.0,8,14.0,Ridge,1.2601892270775297,True,170,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_225_puma8NH,0,0.4392385207331432,0.43855299325237684,0.4287858818957824,0.4280875761279288,0.010452638837360806,3.4690966296589285,4.208497064619702,3.482139770107177,4.219517079952962,2.0323033332824707,0.004409074783325195,0.003176450729370117,11,8192,8192,8,8,False,False,False,3.0,5.2553497270574985,False,,8,3.0,Ridge,5.2553497270574985,False,26,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_225_puma8NH,1,0.44906492551694344,0.4483914107559617,0.3867131747453061,0.3859634353501292,0.06235175077163735,3.529214842788885,4.347562369975375,3.4476328396581213,4.185749635689041,1.9594357013702393,0.004271984100341797,0.003225564956665039,15,8192,8192,8,8,False,False,False,3.0,0.001058935587160737,False,,8,3.0,Ridge,0.001058935587160737,False,26,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_225_puma8NH,2,0.4369565402381623,0.4362683282170631,0.43604630633767116,0.4353569817312084,0.0009102339004911641,3.4837124807342135,4.231581889052963,3.4808295031744994,4.2160972063215905,2.080627679824829,0.004291057586669922,0.003210783004760742,9,8192,8192,8,8,False,False,False,3.0,0.06684792169027323,False,,8,3.0,Ridge,0.06684792169027323,False,26,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_225_puma8NH,3,0.4314553216243313,0.430760385424636,0.4586373412198246,0.45797562979579987,-0.027182019595493268,3.509678935543902,4.190202783730224,3.4732655602732634,4.2250070649937195,2.246835231781006,0.005446672439575195,0.0038635730743408203,4,8192,8192,8,8,False,False,False,3.0,0.00898230172716733,False,,8,3.0,Ridge,0.00898230172716733,False,26,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_225_puma8NH,4,0.4345536396380488,0.43386249053447423,0.4494549413528699,0.4487820062162501,-0.01490130171482107,3.463851673168182,4.195690769076446,3.4807715939312582,4.221155508472782,2.153367519378662,0.005666971206665039,0.0041773319244384766,12,8192,8192,8,8,False,False,False,4.0,5.26990387238629,False,,8,4.0,Ridge,5.26990387238629,False,34,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_4544_GeographicalOriginalofMusic,0,0.8279366379357547,0.817128637806091,0.7719866026372615,0.7576641530541749,0.055950035298493184,0.31848905955616813,0.43599686479059374,0.32040375209853217,0.4225758376697553,3.184150457382202,0.005220651626586914,0.005001544952392578,10,1059,1059,117,50,False,True,True,1.0,0.6103252235294332,False,,50,1.0,Ridge,0.6103252235294332,False,52,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_4544_GeographicalOriginalofMusic,1,0.8163221558830159,0.8047846028605923,0.8249794863242437,0.8139857354652138,-0.00865733044122774,0.3014575134902361,0.42122484608280614,0.32137074281928935,0.4277201885175042,2.686497688293457,0.005347490310668945,0.005475282669067383,16,1059,1059,117,50,False,True,True,1.0,0.4750084630902822,False,,50,1.0,Ridge,0.4750084630902822,False,52,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_4544_GeographicalOriginalofMusic,2,0.8132807585153419,0.8015521629446976,0.8291096057622722,0.8183752845161838,-0.015828847246930344,0.3586301247386256,0.45143363412964227,0.31238553425854676,0.42083860229538056,3.1452407836914062,0.0051267147064208984,0.006990194320678711,9,1059,1059,117,50,False,True,True,1.0,0.11396709595151926,False,,50,1.0,Ridge,0.11396709595151926,False,52,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_4544_GeographicalOriginalofMusic,3,0.8387911466836138,0.8286649624300719,0.7239415442963615,0.7066011890385953,0.11484960238725228,0.38660075400918703,0.5306418627989808,0.30212431880029567,0.400471236090896,2.7579638957977295,0.004724025726318359,0.00497889518737793,12,1059,1059,117,50,False,True,True,1.0,0.43776151497389776,False,,50,1.0,Ridge,0.43776151497389776,False,52,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_4544_GeographicalOriginalofMusic,4,0.8195277528193434,0.8082057799723763,0.8130764620670123,0.8013497658353318,0.006451290752331085,0.317653692982515,0.41365335582043733,0.3225786808899596,0.42920527059108216,2.7653040885925293,0.006058454513549805,0.005068063735961914,15,1059,1059,117,50,False,True,True,1.0,0.3558816527008387,False,,50,1.0,Ridge,0.3558816527008387,False,52,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_503_wind,0,0.810223753840073,0.8097171048228649,0.8147852962920825,0.8142908253058295,-0.00456154245200957,2.221663394510608,2.8781793278614036,2.245121186670317,2.918376523822222,3.289991617202759,0.013432502746582031,0.009547710418701172,6,6574,6574,14,14,False,False,False,4.0,0.0015349595869219605,True,1.0,14,4.0,Ridge,0.0015349595869219605,True,149,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_503_wind,1,0.8170448102730534,0.816556371551433,0.8046010246825839,0.8040793645654131,0.012443785590469547,2.297080657069387,2.97037338092792,2.2010640250584323,2.8621012202907234,2.3404626846313477,0.02135443687438965,0.01624274253845215,13,6574,6574,14,14,False,False,False,4.0,0.5794308074419774,True,2.0,14,4.0,Ridge,0.5794308074419774,True,240,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_503_wind,2,0.8172583569497177,0.8167704883374554,0.7785125235572766,0.7779212145049886,0.03874583339244109,2.388997777411263,3.124904282428047,2.2118029874804295,2.868654921310359,2.181725025177002,0.013984918594360352,0.010662317276000977,11,6574,6574,14,14,False,False,False,4.0,0.41531692477491267,True,1.0,14,4.0,Ridge,0.41531692477491267,True,149,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_503_wind,3,0.810865801863298,0.8103608669331085,0.803526668753444,0.803002140409155,0.0073391331098540125,2.2959785820140204,2.9864088922340626,2.2386205153797425,2.907450011662494,1.9020211696624756,0.015035152435302734,0.010799646377563477,17,6574,6574,14,14,False,False,False,4.0,0.4276787967040667,True,1.0,14,4.0,Ridge,0.4276787967040667,True,149,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_503_wind,4,0.8176325152700893,0.8171457383804385,0.7984334660408331,0.7978954428805989,0.019199049229256193,2.308369958869458,3.0014077048037686,2.2009868110399027,2.86087331043386,2.527141809463501,0.02396869659423828,0.016570329666137695,8,6574,6574,14,14,False,False,False,4.0,0.6373564381640493,True,2.0,14,4.0,Ridge,0.6373564381640493,True,240,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_522_pm10,0,0.5953518322852471,0.5881259721474836,0.2362269342962805,0.22258812955157115,0.35912489798896663,0.562678447621575,0.7452534742237009,0.44564091502395825,0.5685528584868434,1.921133279800415,0.0030934810638427734,0.002557516098022461,8,500,500,7,7,False,False,False,10.0,5.155940472487956,True,1.0,7,10.0,Ridge,5.155940472487956,True,93,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_522_pm10,1,0.6346318446121624,0.628107413265951,0.2899422686539833,0.2772626663085187,0.34468957595817906,0.48478696513045955,0.6456963051520804,0.43072322058786044,0.5520975616986894,1.3842442035675049,0.004270315170288086,0.0042340755462646484,21,500,500,7,7,False,False,False,10.0,1.7659291428062145,True,2.0,7,10.0,Ridge,1.7659291428062145,True,114,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_522_pm10,2,0.6230696946998218,0.61633879639089,0.30112174430038696,0.28864177544860814,0.3219479503994348,0.5605850649696236,0.7104815056951022,0.42088656285843934,0.5486963636982293,1.6598231792449951,0.0038149356842041016,0.00394749641418457,14,500,500,7,7,False,False,False,10.0,4.3675732293496745,True,2.0,7,10.0,Ridge,4.3675732293496745,True,114,,,,,,,,,,,,,,,,,,,,,,,,,,
chebypoly,pmlb_522_pm10,3,0.528782437396079,0.5203678380638661,0.4563501253258888,0.4466420918495654,0.07243231207019019,0.5938346485168359,0.7531854438590672,0.4554836945753469,0.5814645348254759,1.7035439014434814,0.004001617431640625,0.004040241241455078,14,500,500,7,7,False,False,False,10.0,19.83530300641052,True,2.0,7,10.0,Ridge,19.83530300641052,True,114,,,,,,,,,,,,,,,,,,,,,,,,,,
